VehicleID,Brand,Year,Model,Title,UsedOrNew,Transmission,Engine,DriveType,FuelType,FuelConsumption,Kilometres,ColourExtInt,Location,CylindersinEngine,BodyType,Doors,Seats,Price
5173,Hyundai,2019,I30,2019 Hyundai I30 Active,USED,Automatic,2.0,Front,Unleaded,7.4,73056,Silver / Black,"Berwick, VIC",4.0,Hatchback,4,5,21750
5174,Hyundai,2019,Tucson,2019 Hyundai Tucson Active X (fwd),USED,Automatic,2.0,Front,Unleaded,7.9,74798,Silver / Black,"Tweed Heads South, NSW",4.0,SUV,4,5,25990
5177,Hyundai,2015,Accent,2015 Hyundai Accent Active,USED,Automatic,1.6,Front,Unleaded,6.4,148448,White / Grey,"Phillip, ACT",4.0,Hatchback,5,5,12888
5180,Hyundai,2017,Tucson,2017 Hyundai Tucson Highlander R-Series (awd),USED,Automatic,2.0,AWD,Diesel,6.8,14936,Red / Grey Leather,"Berwick, VIC",4.0,SUV,4,5,38999
5181,Hyundai,2014,Santa,2014 Hyundai Santa FE Active (4X4),USED,Automatic,2.4,AWD,Unleaded,9.0,208123,Black / Grey,"Ferntree Gully, VIC",4.0,SUV,4,7,19800
5182,Hyundai,2020,I30,2020 Hyundai I30 Active,USED,Automatic,2.0,Front,Unleaded,7.4,51180,Grey / Grey,"Thebarton, SA",4.0,Hatchback,4,5,24850
5185,Hyundai,2023,Venue,2023 Hyundai Venue,USED,Manual,1.6,Front,Unleaded,7.0,18,Blue / Cloth,"Liverpool, NSW",4.0,SUV,4,5,25990
5190,Hyundai,2019,I30,2019 Hyundai I30 Active,USED,Automatic,2.0,Front,Unleaded,7.4,53706,Red / Black,"Mornington, VIC",4.0,Hatchback,4,5,26990
5194,Hyundai,2020,I30,2020 Hyundai I30 Active,USED,Automatic,2.0,Front,Unleaded,7.4,53590,White / Grey,"Ingle Farm, SA",4.0,Hatchback,4,5,25895
5195,Hyundai,2016,Tucson,2016 Hyundai Tucson Elite (awd),USED,Automatic,1.6,AWD,Unleaded,7.7,55076,White / Black,"Melville, WA",4.0,SUV,4,5,28888
5196,Hyundai,2021,I30,2021 Hyundai I30 N Premium With Sunroof,USED,Manual,2.0,Front,Premium,8.2,11123,Red / Black,"Elsternwick, VIC",4.0,Sedan,4,5,49950
5197,Hyundai,2018,Elantra,2018 Hyundai Elantra Elite 2.0 MPI (sunroof),USED,Automatic,2.0,Front,Unleaded,7.2,26264,Grey / Black,"Ringwood, VIC",4.0,Sedan,4,5,26090
5198,Hyundai,2018,Sonata,2018 Hyundai Sonata Active,USED,Automatic,2.4,Front,Unleaded,8.3,63045,Grey / Black,"Greenway, ACT",4.0,Sedan,4,5,23730
5201,Hyundai,2015,Tucson,2015 Hyundai Tucson Active (fwd),USED,Automatic,2.0,Front,Unleaded,7.9,99616,White / Grey,"Ringwood, VIC",4.0,SUV,4,5,24990
5207,Infiniti,2014,Q50,2014 Infiniti Q50 2.2D S Premium,USED,Automatic,2.1,Rear,Diesel,5.2,101103,Grey / White,"Pinkenba, QLD",4.0,Sedan,4,5,21990
5211,Isuzu,2019,D-MAX,2019 Isuzu D-MAX LS-M (4X4),USED,Automatic,3.0,4WD,Diesel,7.7,108966,White / Cloth,"Phillip, ACT",4.0,Ute / Tray,4,5,41800
5213,Isuzu,2016,D-MAX,2016 Isuzu D-MAX SX (4X4),USED,Automatic,3.0,4WD,Diesel,8.1,125618,White / Black,"Lismore, NSW",4.0,Ute / Tray,4,5,35995
5214,Isuzu,2015,D-MAX,2015 Isuzu D-MAX SX HI-Ride (4X2),USED,Automatic,3.0,Rear,Diesel,7.9,95211,White / Grey,"Ferntree Gully, VIC",4.0,Ute / Tray,4,5,27888
5215,Isuzu,2016,D-MAX,2016 Isuzu D-MAX SX (4X4),USED,Manual,3.0,4WD,Diesel,8.2,179008,White / Grey  Cloth,"Bankstown, NSW",4.0,Ute / Tray,2,4,29990
5219,Isuzu,2023,D-MAX,2023 Isuzu D-MAX X-Terrain (4X4),NEW,Automatic,3.0,4WD,Diesel,8.0,25,Grey / Black,"Blacktown, NSW",4.0,Ute / Tray,4,5,65640
5222,Isuzu,2021,D-MAX,2021 Isuzu D-MAX LS-U (4X2),USED,Automatic,3.0,Rear,Diesel,7.7,29138,White / Black  Cloth,"Rockingham, WA",4.0,Ute / Tray,4,5,48888
5226,Isuzu,2020,D-MAX,2020 Isuzu D-MAX SX (4X4),USED,Automatic,3.0,4WD,Diesel,8.0,31727,White / Grey,"Padstow, NSW",4.0,Ute / Tray,4,5,54990
5230,Isuzu,2015,D-MAX,2015 Isuzu D-MAX LS-Terrain HI-Ride (4X4),USED,Automatic,3.0,4WD,Diesel,8.1,49206,Blue / Black,"Bega, NSW",4.0,Ute / Tray,4,5,44580
5231,Isuzu,2017,D-MAX,2017 Isuzu D-MAX SX (4X2),USED,Manual,3.0,Rear,Diesel,7.4,6532,White / Black,"Pakenham, VIC",4.0,Ute / Tray,4,5,35888
5234,Isuzu,2016,D-MAX,2016 Isuzu D-MAX SX (4X4),USED,Automatic,3.0,4WD,Diesel,8.1,178320,White / Grey  Cloth,"Bankstown, NSW",4.0,Ute / Tray,2,2,32990
5235,Isuzu,2015,D-MAX,2015 Isuzu D-MAX SX (4X4),USED,Manual,3.0,4WD,Diesel,8.3,291081,White / Black,"Pakenham, VIC",4.0,Ute / Tray,2,4,24990
5236,Isuzu,2019,D-MAX,2019 Isuzu D-MAX SX HI-Ride (4X2),USED,Automatic,3.0,Rear,Diesel,7.7,110535,White / Grey,"Erina, NSW",4.0,Ute / Tray,4,5,33940
5238,Isuzu,2016,D-MAX,2016 Isuzu D-MAX SX (4X4),USED,Automatic,3.0,4WD,Diesel,8.1,122884,White / Black,"North Strathfield, NSW",4.0,Ute / Tray,2,4,34950
5245,Isuzu,2018,MU-X,2018 Isuzu MU-X LS-M (4X2),USED,Automatic,3.0,Front,Diesel,8.0,98150,Silver / Grey,"Enfield, SA",4.0,SUV,4,7,36990
5246,Isuzu,2013,D-MAX,2013 Isuzu D-MAX SX (4X2),USED,Manual,3.0,Rear,Diesel,8.0,290908,White / Black,"West Footscray, VIC",4.0,Ute / Tray,2,2,14990
5256,Isuzu,2016,D-MAX,2016 Isuzu D-MAX SX (4X4),USED,Automatic,3.0,4WD,Diesel,8.1,310215,White / Grey  Cloth,"Bankstown, NSW",4.0,Ute / Tray,2,4,21990
5257,Isuzu,2018,MU-X,2018 Isuzu MU-X LS-U (4X4),USED,Automatic,3.0,4WD,Diesel,7.9,160275,White / Black,"Welshpool, WA",4.0,SUV,4,7,36880
5258,Isuzu,2018,MU-X,2018 Isuzu MU-X LS-T (4X4),USED,Automatic,3.0,4WD,Diesel,7.9,74795,Grey / Black,"Albion Park Rail, NSW",4.0,SUV,4,7,47990
5263,Isuzu,2022,MU-X,2022 Isuzu MU-X LS-T (4X4),USED,Automatic,3.0,4WD,Diesel,8.3,44740,White / Black,"Frankston, VIC",4.0,SUV,4,7,70610
5266,Isuzu,2022,D-MAX,2022 Isuzu D-MAX SX (4X4),NEW,Manual,3.0,4WD,Diesel,8.0,12,Silver / Grey,"Bibra Lake, WA",4.0,Ute / Tray,4,5,62811
5267,Isuzu,2018,MU-X,2018 Isuzu MU-X LS-U (4X2),USED,Automatic,3.0,Front,Diesel,8.1,72650,White / Grey,"Blacktown, NSW",4.0,SUV,4,7,39880
5268,Isuzu,2022,D-MAX,2022 Isuzu D-MAX X-Terrain (4X4),USED,Automatic,3.0,4WD,Diesel,8.0,4100,Orange / Black,"Derwent Park, TAS",4.0,Ute / Tray,4,5,74990
5274,Isuzu,2021,D-MAX,2021 Isuzu D-MAX LS-U (4X4),USED,Automatic,3.0,4WD,Diesel,8.0,16799,Blue / Cloth,"Liverpool, NSW",4.0,Ute / Tray,4,5,59990
5280,Isuzu,2017,MU-X,2017 Isuzu MU-X LS-M (4X4),USED,Automatic,3.0,4WD,Diesel,8.1,82383,White / Black,"Lismore, NSW",4.0,SUV,4,7,44995
5284,Isuzu,2016,D-MAX,2016 Isuzu D-MAX SX HI-Ride (4X2),USED,Automatic,3.0,Rear,Diesel,7.9,178562,White / Grey,"Mayfield, NSW",4.0,Ute / Tray,4,5,21995
5285,Isuzu,2022,MU-X,2022 Isuzu MU-X LS-U (4X2),USED,Automatic,3.0,Front,Diesel,7.8,27079,Silver / Black,"Lavington, NSW",4.0,SUV,4,7,59990
5286,Isuzu,2020,MU-X,2020 Isuzu MU-X LS-U (4X4),USED,Automatic,3.0,4WD,Diesel,7.9,23503,White / Black,"Toowoomba City, QLD",4.0,SUV,4,7,51900
5288,Isuzu,2022,D-MAX,2022 Isuzu D-MAX LS-U+ (4X4),USED,Automatic,3.0,4WD,Diesel,8.0,282,White / Black,"Derwent Park, TAS",4.0,Ute / Tray,4,5,67990
5289,Isuzu,2021,D-MAX,2021 Isuzu D-MAX SX (4X2) High-Ride,USED,Automatic,1.9,Front,Diesel,7.0,3212,White / Black,"Cannington, WA",4.0,Ute / Tray,2,2,38888
5294,Isuzu,2018,MU-X,2018 Isuzu MU-X LS-M (4X4),USED,Automatic,3.0,4WD,Diesel,8.1,120425,Silver / Grey,"Pakenham, VIC",4.0,SUV,4,7,41990
5299,Isuzu,2016,D-MAX,2016 Isuzu D-MAX SX HI-Ride (4X4),USED,Automatic,3.0,4WD,Diesel,8.1,95700,White / 2016/08,"Albion, QLD",4.0,Ute / Tray,4,5,37450
5302,Isuzu,2016,MU-X,2016 Isuzu MU-X LS-T (4X4),USED,Automatic,3.0,4WD,Diesel,8.4,121130,Brown / Black,"Pinkenba, QLD",4.0,SUV,4,7,38990
5304,Isuzu,2021,D-MAX,2021 Isuzu D-MAX LS-U (4X4),USED,Automatic,3.0,4WD,Diesel,8.0,29852,White / Black,"Mile End South, SA",4.0,Ute / Tray,4,5,58990
5305,Isuzu,2010,D-MAX,2010 Isuzu D-MAX SX (4X2),USED,Manual,3.0,Rear,Diesel,8.1,183000,Grey / Black,"Labrador, QLD",4.0,Ute / Tray,4,5,16990
5306,Isuzu,2018,D-MAX,2018 Isuzu D-MAX LS-Terrain HI-Ride (4X2),USED,Automatic,3.0,Rear,Diesel,7.7,85733,White / Grey Leather,"Myaree, WA",4.0,Ute / Tray,4,5,42499
5307,Isuzu,2019,MU-X,2019 Isuzu MU-X LS-M (4X4),USED,Automatic,3.0,4WD,Diesel,8.1,138702,White / 2019/07,"Dandenong South, VIC",4.0,SUV,4,7,42950
5310,Isuzu,2018,D-MAX,2018 Isuzu D-MAX LS-Terrain HI-Ride (4X4),USED,Automatic,3.0,4WD,Diesel,7.9,32596,White / Black,"Derwent Park, TAS",4.0,Ute / Tray,4,5,49990
5311,Isuzu,2017,D-MAX,2017 Isuzu D-MAX LS-U HI-Ride (4X4),USED,Automatic,3.0,4WD,Diesel,7.9,85388,White / Grey,"Frankston, VIC",4.0,Ute / Tray,4,5,44888
5314,Isuzu,2017,D-MAX,2017 Isuzu D-MAX SX HI-Ride (4X2),USED,Automatic,3.0,Rear,Diesel,7.5,144680,White / Black,"Woongoolba, QLD",4.0,Ute / Tray,2,2,23950
5317,Isuzu,2018,D-MAX,2018 Isuzu D-MAX LS-M HI-Ride (4X4),USED,Automatic,3.0,4WD,Diesel,7.7,108153,White / Black,"Totness, SA",4.0,Ute / Tray,4,5,45888
5319,Isuzu,2016,D-MAX,2016 Isuzu D-MAX SX (4X4),USED,Automatic,3.0,4WD,Diesel,8.1,85211,White / Black,"Deer Park, VIC",4.0,Ute / Tray,2,2,30990
5325,Isuzu,2017,D-MAX,2017 Isuzu D-MAX SX (4X2),USED,Manual,3.0,Rear,Diesel,7.2,51431,White / Cloth,"Greenacre, NSW",4.0,Ute / Tray,2,2,27888
5329,Isuzu,2016,D-MAX,2016 Isuzu D-MAX SX HI-Ride (4X2),USED,Automatic,3.0,Rear,Diesel,8.0,74850,White / Grey,"Padstow, NSW",4.0,Ute / Tray,4,5,32990
5331,Isuzu,2023,MU-X,2023 Isuzu MU-X LS-T (4X4),DEMO,Automatic,3.0,4WD,Diesel,8.3,25,Blue / Black,"Blacktown, NSW",4.0,SUV,4,7,66640
5334,Isuzu,2016,D-MAX,2016 Isuzu D-MAX LS-M HI-Ride (4X4),USED,Manual,3.0,4WD,Diesel,8.3,165110,White / Grey,"Wangara, WA",4.0,Ute / Tray,4,5,40990
5337,Isuzu,2022,MU-X,2022 Isuzu MU-X LS-M (4X2),USED,Automatic,3.0,Front,Diesel,7.8,34098,White / Black,"Devonport, TAS",4.0,SUV,4,7,53990
5338,Isuzu,2021,D-MAX,2021 Isuzu D-MAX X-Terrain (4X4),USED,Automatic,3.0,4WD,Diesel,8.0,11683,White / Black,"Gympie, QLD",4.0,Ute / Tray,4,5,64990
5339,Isuzu,2018,MU-X,2018 Isuzu MU-X LS-M (4X2),USED,Automatic,3.0,Front,Diesel,8.0,127676,Silver / Grey,"Hendra, QLD",4.0,SUV,4,7,32990
5342,Isuzu,2016,MU-X,2016 Isuzu MU-X LS-T (4X4),USED,Automatic,3.0,4WD,Diesel,8.3,99734,White / Black,"Homebush, NSW",4.0,SUV,4,7,41990
5343,Isuzu,2015,MU-X,2015 Isuzu MU-X LS-U (4X4),USED,Automatic,3.0,4WD,Diesel,8.4,120365,Black / Black,"Echuca, VIC",4.0,SUV,4,7,35950
5344,Isuzu,2018,D-MAX,2018 Isuzu D-MAX LS-U HI-Ride (4X4),USED,Manual,3.0,4WD,Diesel,8.1,160136,Black / Grey,"Rutherford, NSW",4.0,Ute / Tray,4,5,40888
5345,Isuzu,2014,MU-X,2014 Isuzu MU-X LS-T (4X4),USED,Automatic,3.0,4WD,Diesel,8.4,308948,White / Grey,"Goulburn, NSW",4.0,SUV,4,7,21970
5350,Isuzu,2021,D-MAX,2021 Isuzu D-MAX SX (4X2),USED,Automatic,3.0,Rear,Diesel,8.0,29701,White / Cloth,"Brendale, QLD",4.0,Ute / Tray,2,2,39990
5351,Isuzu,2020,MU-X,2020 Isuzu MU-X Onyx Limited Edition (4X4),USED,Automatic,3.0,4WD,Diesel,7.9,48000,White / Grey,"Launceston, TAS",4.0,SUV,4,7,61990
5360,Isuzu,2017,D-MAX,2017 Isuzu D-MAX SX HI-Ride (4X2),USED,Automatic,3.0,Rear,Diesel,7.5,114405,White / Black,"Woongoolba, QLD",4.0,Ute / Tray,2,2,25950
5365,Isuzu,2017,D-MAX,2017 Isuzu D-MAX SX (4X4),USED,Automatic,3.0,4WD,Diesel,7.9,138168,White / Cloth,"Brendale, QLD",4.0,Ute / Tray,4,5,34990
5368,Isuzu,2021,MU-X,2021 Isuzu MU-X LS-U (4X4),USED,Automatic,3.0,4WD,Diesel,8.3,23424,Blue / Black,"Lavington, NSW",4.0,SUV,4,7,66388
5369,Isuzu,2014,D-MAX,2014 Isuzu D-MAX SX (4X4),USED,Manual,3.0,4WD,Diesel,8.3,267250,White / Grey,"Greenway, ACT",4.0,Ute / Tray,2,4,23910
5370,Isuzu,2016,D-MAX,2016 Isuzu D-MAX SX HI-Ride (4X2),USED,Automatic,3.0,Rear,Diesel,7.9,173007,White / Grey  Cloth,"Bankstown, NSW",4.0,Ute / Tray,4,5,23888
5378,Isuzu,2021,D-MAX,2021 Isuzu D-MAX SX (4X4),USED,Automatic,3.0,4WD,Diesel,8.0,77791,White / Black,"Caringbah, NSW",4.0,Ute / Tray,4,5,51888
5381,Isuzu,2017,D-MAX,2017 Isuzu D-MAX SX HI-Ride (4X2),USED,Automatic,3.0,Rear,Diesel,7.5,84050,White / Grey,"Padstow, NSW",4.0,Ute / Tray,2,4,33990
5382,Isuzu,2020,D-MAX,2020 Isuzu D-MAX SX (4X4),USED,Automatic,3.0,4WD,Diesel,8.0,34104,White / Grey,"Rutherford, NSW",4.0,Ute / Tray,4,5,49950
5386,Isuzu,2018,D-MAX,2018 Isuzu D-MAX SX HI-Ride (4X2),USED,Automatic,3.0,Rear,Diesel,7.5,308057,White / Black Cloth,"Kirrawee, NSW",4.0,Ute / Tray,2,2,17800
5387,Isuzu,2023,MU-X,2023 Isuzu MU-X LS-T (4X4),DEMO,Automatic,3.0,4WD,Diesel,8.3,25,Silver / Black,"Blacktown, NSW",4.0,SUV,4,7,75890
5388,Isuzu,2018,D-MAX,2018 Isuzu D-MAX SX HI-Ride (4X2),USED,Automatic,3.0,Rear,Diesel,7.5,167342,White / Grey,"Cardiff, NSW",4.0,Ute / Tray,2,2,23990
5390,Isuzu,2018,D-MAX,2018 Isuzu D-MAX LS-U HI-Ride (4X4),USED,Automatic,3.0,4WD,Diesel,7.9,207661,Grey / Black,"Caringbah, NSW",4.0,Ute / Tray,4,5,39990
5391,Isuzu,2023,D-MAX,2023 Isuzu D-MAX SX (4X4),NEW,Automatic,3.0,4WD,Diesel,8.0,25,Silver / Black,"Blacktown, NSW",4.0,Ute / Tray,4,5,57599
5395,Isuzu,2015,D-MAX,2015 Isuzu D-MAX LS-U HI-Ride (4X2),USED,Automatic,3.0,Rear,Diesel,8.1,183098,White / Black,"Taree, NSW",4.0,Ute / Tray,4,5,34990
5396,Isuzu,2021,D-MAX,2021 Isuzu D-MAX SX (4X4),USED,Automatic,3.0,4WD,Diesel,8.0,61749,Grey / Black,"Port Macquarie, NSW",4.0,Ute / Tray,4,5,57990
5397,Isuzu,2020,MU-X,2020 Isuzu MU-X LS-U (4X4),USED,Automatic,3.0,4WD,Diesel,7.9,38444,White / Black,"Rockingham, WA",4.0,SUV,4,7,57885
5399,Isuzu,2021,MU-X,2021 Isuzu MU-X LS-M (4X2),USED,Automatic,3.0,Front,Diesel,8.0,47687,White / Black,"Hoppers Crossing, VIC",4.0,SUV,4,7,44990
5401,Isuzu,2018,MU-X,2018 Isuzu MU-X LS-T (4X4),USED,Automatic,3.0,4WD,Diesel,7.9,88301,White / Cloth,"Gympie, QLD",4.0,SUV,4,7,52990
5403,Isuzu,2021,MU-X,2021 Isuzu MU-X LS-U (4X4),USED,Automatic,3.0,4WD,Diesel,8.3,18067,Red / Black,"Lavington, NSW",4.0,SUV,4,7,67188
5406,Isuzu,2015,MU-X,2015 Isuzu MU-X LS-U (4X2),USED,Automatic,3.0,Rear,Diesel,8.2,79379,White / Black,"Mount Gambier, SA",4.0,SUV,4,7,33880
5407,Isuzu,2014,D-MAX,2014 Isuzu D-MAX SX HI-Ride (4X4),USED,Manual,3.0,4WD,Diesel,8.2,331451,White / Black,"Boolaroo, NSW",4.0,Ute / Tray,4,5,20000
5408,Isuzu,2018,D-MAX,2018 Isuzu D-MAX SX HI-Ride (4X4),USED,Automatic,3.0,4WD,Diesel,7.7,75232,White / Grey,"Winnellie, NT",4.0,Ute / Tray,4,5,44990
5411,Isuzu,2015,D-MAX,2015 Isuzu D-MAX SX (4X4),USED,Automatic,3.0,4WD,Diesel,8.1,241220,White / Black,"Pakenham, VIC",4.0,Ute / Tray,4,5,31990
5416,Isuzu,2018,MU-X,2018 Isuzu MU-X LS-M (4X2),USED,Automatic,3.0,Front,Diesel,8.0,114199,Silver / Grey,"Moorooka, QLD",4.0,SUV,4,7,33990
5418,Isuzu,2021,D-MAX,2021 Isuzu D-MAX X-Terrain (4X4),USED,Automatic,3.0,4WD,Diesel,8.0,25145,Orange / Black,"Devonport, TAS",4.0,Ute / Tray,4,5,67990
5420,Isuzu,2022,MU-X,2022 Isuzu MU-X LS-M (4X2),USED,Automatic,3.0,Front,Diesel,7.8,22248,White / Black,"Hobart, TAS",4.0,SUV,4,7,53990
5421,Isuzu,2019,MU-X,2019 Isuzu MU-X LS-M (4X4),USED,Automatic,3.0,4WD,Diesel,8.1,35808,White / Black,"Orange, NSW",4.0,SUV,4,7,47990
5425,Isuzu,2016,D-MAX,2016 Isuzu D-MAX SX (4X2),USED,Manual,3.0,Rear,Diesel,8.0,58920,White / Grey,"Brookvale, NSW",4.0,Ute / Tray,2,2,31888
5468,Jaguar,2021,F-Pace,2021 Jaguar F-Pace SVR (405KW),USED,Automatic,5.0,AWD,Premium,11.7,38146,Black / Black,"Carlton, NSW",8.0,SUV,4,5,149888
5470,Jaguar,2023,I-Pace,2023 Jaguar I-Pace EV400 HSE AWD (294KW),NEW,Automatic,,AWD,Electric,0.0,10,Blue / Beige,"Geelong, VIC",,SUV,4,5,179990
5471,Jaguar,2019,E-Pace,2019 Jaguar E-Pace P250 R-Dynamic AWD (183KW),USED,Automatic,2.0,AWD,Premium,7.7,42827,Grey / Black,"Toowoomba City, QLD",4.0,SUV,4,5,51995
5472,Jaguar,2014,XKR,2014 Jaguar XKR 5.0 SC V8,USED,Automatic,5.0,Rear,Premium,12.3,53620,Black / Black,"Nunawading, VIC",8.0,Coupe,2,4,105990
5477,Jaguar,2009,X,2009 Jaguar X Type 2.2D LE,USED,Automatic,2.2,Front,Diesel,6.9,62650,Black / Black,"Bentleigh, VIC",4.0,Sedan,4,5,15990
5478,Jaguar,2017,F-Pace,2017 Jaguar F-Pace 20D Prestige RWD,USED,Automatic,2.0,Rear,Diesel,5.1,44205,Grey / Black,"Wollongong, NSW",4.0,SUV,4,5,47500
5480,Jaguar,2016,F-Pace,2016 Jaguar F-Pace 30D R-Sport,USED,Automatic,3.0,AWD,Diesel,6.0,69500,Red / Red & Black Leather,"Sunnybank Hills, QLD",6.0,SUV,4,5,49900
5484,Jaguar,2017,F-Pace,2017 Jaguar F-Pace 20D Prestige,USED,Automatic,2.0,AWD,Diesel,5.3,82458,White / Black,"Blacktown, NSW",4.0,SUV,4,5,39880
5490,Jaguar,2018,XE,2018 Jaguar XE 20T (147KW) R-Sport,USED,Automatic,2.0,Rear,Premium,6.3,94507,White / Black,"Albion, QLD",4.0,Sedan,4,5,34888
5491,Jaguar,2015,F-Type,2015 Jaguar F-Type V6,USED,Automatic,3.0,Rear,Premium,8.8,33733,White / Leather,"Garbutt, QLD",6.0,Coupe,2,2,99990
5493,Jaguar,2017,XE,2017 Jaguar XE 20T R-Sport,USED,Automatic,2.0,Rear,Premium,6.3,125043,White / Standard Trim,"Maddington, WA",4.0,Sedan,4,5,28888
5497,Jaguar,2017,F-Type,2017 Jaguar F-Type V6 (250KW),USED,Automatic,3.0,Rear,Premium,8.4,26616,Black / Black Leather,"Rydalmere, NSW",6.0,Coupe,2,2,109950
5500,Jaguar,2011,XF,2011 Jaguar XF 3.0 V6 Diesel S Luxury,USED,Automatic,3.0,Rear,Diesel,6.8,133360,Black / Cream Leather,"Rydalmere, NSW",6.0,Sedan,4,5,23950
5502,Jaguar,2016,XE,2016 Jaguar XE 25T R-Sport,USED,Automatic,2.0,Rear,Premium,7.5,82168,Blue / Cloth,"Springvale, VIC",4.0,Sedan,4,5,33988
5507,Jaguar,2020,XE,2020 Jaguar XE P300 R-Dynamic HSE,USED,Automatic,2.0,Rear,Premium,6.7,15345,Blue / Ebony Windsor Sports Leather/Ebony/Ebony,"Phillip, ACT",4.0,Sedan,4,5,66800
5508,Jaguar,2017,E-Pace,2017 Jaguar E-Pace D180 R-Dynamic AWD (132KW),USED,Automatic,2.0,AWD,Diesel,5.6,43311,White / Black,"Concord, NSW",4.0,SUV,4,5,47888
5511,Jaguar,2017,F-Pace,2017 Jaguar F-Pace 35T R-Sport,USED,Automatic,3.0,AWD,Premium,8.9,73840,Red / Black,"North Strathfield, NSW",6.0,SUV,4,5,62950
5512,Jaguar,2014,XF,2014 Jaguar XF 3.0D Luxury,USED,Automatic,3.0,Rear,Diesel,6.0,113588,Black / Black Leather,"Rydalmere, NSW",6.0,Sedan,4,5,31950
5513,Jaguar,2018,E-Pace,2018 Jaguar E-Pace D150 R-Dynamic S AWD (110KW),USED,Automatic,2.0,AWD,Diesel,5.6,95000,Grey / Black And Blue,"Dandenong, VIC",4.0,SUV,4,5,42000
5514,Jaguar,2016,XE,2016 Jaguar XE 20T Prestige,USED,Automatic,2.0,Rear,Premium,7.5,31006,White / Black,"Maddington, WA",4.0,Sedan,4,5,36990
5515,Jaguar,2019,E-Pace,2019 Jaguar E-Pace D150 AWD (110KW),USED,Automatic,2.0,AWD,Diesel,6.0,31120,Grey / Black,"Gosford, NSW",4.0,SUV,4,5,51888
5517,Jaguar,2019,F-Pace,2019 Jaguar F-Pace 25T R-Sport AWD (184KW),USED,Automatic,2.0,AWD,Premium,7.4,22057,Black / Black,"Garbutt, QLD",4.0,SUV,4,5,69990
5518,Jaguar,2009,XF,2009 Jaguar XF 5.0 V8 Luxury,USED,Automatic,5.0,Rear,Premium,11.1,167680,Silver / Black,"Haberfield, NSW",8.0,Sedan,4,5,18888
5521,Jeep,2022,Gladiator,2022 Jeep Gladiator Night Eagle (4X4),USED,Automatic,3.6,4WD,Unleaded,12.4,11980,Green / Black,"Bundoora, VIC",6.0,Ute / Tray,4,5,74977
5522,Jeep,2020,Grand,2020 Jeep Grand Cherokee Overland (4X4),USED,Automatic,3.0,4WD,Diesel,7.0,90714,Black / Black,"Edgewater, WA",6.0,SUV,4,5,54998
5523,Jeep,2014,Wrangler,2014 Jeep Wrangler Unlimited Sport (4X4),USED,Manual,3.6,4WD,Unleaded,11.8,111620,Black / Leather,"Elderslie, NSW",6.0,SUV,4,5,29999
5524,Jeep,2014,Cherokee,2014 Jeep Cherokee Limited (4X4),USED,Automatic,2.0,4WD,Diesel,5.8,101855,Red / Black,"Hoppers Crossing, VIC",4.0,SUV,4,5,24990
5526,Jeep,2015,Cherokee,2015 Jeep Cherokee Trailhawk (4X4),USED,Automatic,3.2,4WD,Unleaded,10.0,144089,Silver / Black,"Dudley Park, WA",6.0,SUV,4,5,19900
5527,Jeep,2015,Wrangler,2015 Jeep Wrangler Renegade Sport (4X4),USED,Manual,3.6,4WD,Unleaded,11.4,77325,White / Grey,"Woodridge, QLD",6.0,SUV,2,4,35990
5531,Jeep,2013,Grand,2013 Jeep Grand Cherokee Laredo (4X4),USED,Automatic,3.6,4WD,Premium,10.4,122460,Grey / Black,"Victoria Park, WA",6.0,SUV,4,5,21985
5532,Jeep,2022,Compass,2022 Jeep Compass S-Limited (4X4),DEMO,Automatic,2.4,4WD,Unleaded,7.9,1500,Green / Black,"Traralgon, VIC",4.0,SUV,4,5,50499
5533,Jeep,2015,Grand,2015 Jeep Grand Cherokee Overland (4X4),USED,Automatic,3.6,4WD,Premium,10.4,80768,White / Black,"Pooraka, SA",6.0,SUV,4,5,32990
5536,Jeep,2016,Grand,2016 Jeep Grand Cherokee SRT Night Edition,USED,Automatic,6.4,4WD,Premium,14.0,76674,White / Black,"Frankston, VIC",8.0,SUV,4,5,72260
5537,Jeep,2016,Patriot,2016 Jeep Patriot Sport (4X2),USED,Automatic,2.0,Rear,Premium,8.2,61992,White / Black,"Pinkenba, QLD",4.0,SUV,4,5,16990
5540,Jeep,2017,Grand,2017 Jeep Grand Cherokee Limited (4X4),USED,Automatic,3.0,4WD,Diesel,7.5,244956,Grey / Black,"Tuggerah, NSW",6.0,SUV,4,5,23990
5541,Jeep,2014,Patriot,2014 Jeep Patriot Sport (4X2),USED,Automatic,2.0,Rear,Premium,8.4,69946,Silver / Grey,"Lilydale, VIC",4.0,SUV,4,5,18990
5546,Jeep,2020,Gladiator,2020 Jeep Gladiator Overland (4X4),USED,Automatic,3.6,4WD,Unleaded,11.2,53675,Brown / Black,"Smeaton Grange, NSW",6.0,Ute / Tray,4,5,68888
5548,Jeep,2019,Grand,2019 Jeep Grand Cherokee Limited (4X4),USED,Automatic,3.6,4WD,Premium,10.0,59258,White / Black,"Pinkenba, QLD",6.0,SUV,4,5,49990
5549,Jeep,2023,Wrangler,2023 Jeep Wrangler Unlimited Night Eagle (4X4),NEW,Automatic,3.6,4WD,Unleaded,9.7,38,Yellow / Black Cloth,"Caroline Springs, VIC",6.0,SUV,4,5,85950
